customer_id,first_name,last_name,email,signup_date,country,city,acquisition_channel
2654,Jennifer,Thompson,jennifer.thompson2@gmail.com,2023-05-07,United Kingdom,Leeds,paid_search
2655,Scott,Wright,scott.wright2@yahoo.com,2024-05-24,United States,Austin,social_media
2656,Alexander,Adams,alexander.adams@yahoo.com,2024-06-16,United States,Boston,paid_search
2657,Scott,Brown,scott.brown@hotmail.com,2023-02-20,United Kingdom,London,social_media
2658,Christine,Torres,christine.torres@outlook.com,2025-12-22,France,Marseille,affiliate
2659,Steven,Lopez,steven.lopez@gmail.com,2025-02-07,United States,Seattle,email
2660,Emily,Mitchell,emily.mitchell@icloud.com,2025-10-15,Canada,Calgary,social_media
2661,Carol,Ramirez,carol.ramirez@outlook.com,2024-10-06,United States,Phoenix,social_media
2662,George,Young,george.young@hotmail.com,2025-07-11,United States,New York,referral
2663,Michelle,Roberts,michelle.roberts@outlook.com,2025-11-03,Mexico,Mexico City,referral
2664,Patricia,Ramirez,patricia.ramirez@yahoo.com,2024-06-12,United States,Austin,referral
2665,Timothy,Rodriguez,timothy.rodriguez@yahoo.com,2024-08-15,France,Marseille,organic_search
2666,Ronald,Green,ronald.green2@outlook.com,2023-04-20,Canada,Vancouver,organic_search
2667,Gregory,Ramirez,gregory.ramirez@yahoo.com,2023-12-25,Netherlands,Amsterdam,organic_search
2668,Lisa,Carter,lisa.carter@hotmail.com,2025-08-28,United Kingdom,Leeds,paid_search
2669,Sarah,Carter,sarah.carter@outlook.com,2023-02-26,Canada,Calgary,organic_search
2670,Daniel,Moore,daniel.moore@gmail.com,2024-05-29,United States,,social_media
2671,Eric,Green,eric.green@hotmail.com,2023-01-31,Mexico,Mexico City,organic_search
2672,Nicole,King,nicole.king@hotmail.com,2023-09-19,United Kingdom,,organic_search
2673,David,Lopez,david.lopez@icloud.com,2025-06-28,Canada,Montreal,direct
2674,Mary,Moore,mary.moore@hotmail.com,2024-06-22,United States,Seattle,direct
2675,Katherine,Ramirez,katherine.ramirez@gmail.com,2023-12-04,United States,Los Angeles,organic_search
2676,Anna,Taylor,anna.taylor@yahoo.com,2024-12-01,Australia,Perth,paid_search
2677,Brian,Hall,brian.hall@icloud.com,2025-08-02,Australia,Sydney,social_media
2678,Katherine,Hernandez,katherine.hernandez@outlook.com,2023-12-25,Mexico,Monterrey,paid_search
2679,Jessica,Nelson,jessica.nelson@icloud.com,2025-10-28,Germany,Munich,paid_search
2680,Steven,White,steven.white@outlook.com,2024-06-05,United States,Seattle,paid_search
2681,Deborah,Jackson,deborah.jackson@hotmail.com,2024-02-08,United States,Chicago,direct
2682,Elizabeth,Davis,elizabeth.davis@yahoo.com,2025-07-05,India,Delhi,paid_search
2683,Jonathan,Flores,jonathan.flores2@outlook.com,2025-07-12,India,Mumbai,social_media
2684,Diane,Sanchez,diane.sanchez@yahoo.com,2023-12-07,United States,Phoenix,social_media
2685,Patricia,Gonzalez,patricia.gonzalez@icloud.com,2023-05-30,Canada,Vancouver,direct
2686,Melissa,Rivera,melissa.rivera@gmail.com,2023-05-18,Germany,Berlin,email
2687,Stephanie,Thomas,stephanie.thomas@gmail.com,2023-03-09,United States,Houston,paid_search
2688,Julie,Anderson,julie.anderson@outlook.com,2024-06-30,Australia,Melbourne,email
2689,Sandra,Perez,sandra.perez@yahoo.com,2023-03-15,Brazil,Sao Paulo,direct
2690,Carolyn,Green,carolyn.green@gmail.com,2025-03-22,United Kingdom,Bristol,social_media
2691,Nicholas,Jackson,nicholas.jackson@icloud.com,2024-12-08,Brazil,Rio de Janeiro,affiliate
2692,Emily,Taylor,emily.taylor@outlook.com,2024-06-19,India,Bangalore,paid_search
2693,Michael,Wright,michael.wright@yahoo.com,2023-05-16,France,Marseille,social_media
2694,Samantha,Wilson,samantha.wilson@hotmail.com,2023-02-01,Australia,Sydney,email
2695,Christine,Carter,christine.carter@outlook.com,2023-09-10,United States,Boston,organic_search
2696,Ryan,Allen,ryan.allen@icloud.com,2025-03-01,Germany,Cologne,referral
2697,Larry,Nguyen,larry.nguyen@hotmail.com,2025-11-19,Mexico,Monterrey,referral
2698,Heather,Hall,heather.hall@icloud.com,2025-09-12,United States,Austin,social_media
2699,Sarah,Walker,sarah.walker@gmail.com,2023-10-09,United States,Denver,paid_search
2700,Sandra,Williams,sandra.williams@gmail.com,2025-02-19,Netherlands,Utrecht,email
2701,Daniel,Moore,daniel.moore@yahoo.com,2024-04-08,Brazil,Brasilia,social_media
2702,Christopher,King,christopher.king@yahoo.com,2023-11-06,United States,Los Angeles,affiliate
2703,Samuel,Nelson,samuel.nelson@icloud.com,2023-11-18,United Kingdom,Leeds,direct
2704,Larry,Wilson,larry.wilson@yahoo.com,2023-04-12,United Kingdom,Glasgow,email
2705,Pamela,Wilson,pamela.wilson@yahoo.com,2023-08-28,United States,New York,organic_search
2706,Sandra,Lopez,sandra.lopez@gmail.com,2025-03-01,United States,Miami,social_media
2707,Timothy,Davis,timothy.davis@gmail.com,2025-03-02,India,Hyderabad,organic_search
2708,Stephen,Garcia,stephen.garcia@outlook.com,2023-07-10,United States,Seattle,paid_search
2709,Patrick,Thomas,patrick.thomas@icloud.com,2024-05-14,United States,Austin,email
2710,David,Nguyen,david.nguyen@icloud.com,2024-07-19,Australia,Perth,social_media
2711,Dennis,Roberts,dennis.roberts@icloud.com,2024-10-06,Germany,Munich,paid_search
2712,Nicole,Lee,nicole.lee@gmail.com,2023-02-04,United States,Houston,social_media
2713,Dennis,Sanchez,dennis.sanchez@yahoo.com,2024-11-05,United States,Phoenix,affiliate
2714,Nicole,Harris,nicole.harris@hotmail.com,2023-02-10,Netherlands,Rotterdam,direct
2715,Jennifer,Ramirez,jennifer.ramirez@hotmail.com,2025-03-09,Mexico,Monterrey,social_media
2716,Barbara,Jones,barbara.jones@gmail.com,2025-01-29,Brazil,Rio de Janeiro,paid_search
2717,Barbara,Rivera,barbara.rivera@gmail.com,2024-07-31,Australia,Melbourne,organic_search
2718,Cynthia,Wright,cynthia.wright@outlook.com,2024-07-04,United States,Boston,referral
2719,Jacob,Williams,jacob.williams@icloud.com,2024-02-03,Canada,Montreal,social_media
2720,Stephen,Gonzalez,stephen.gonzalez@outlook.com,2025-12-30,Canada,Calgary,referral
2721,Larry,Flores,larry.flores@hotmail.com,2025-07-29,United States,Boston,referral
2722,Anna,Anderson,anna.anderson@icloud.com,2025-12-01,United Kingdom,Glasgow,direct
2723,Larry,Davis,larry.davis@hotmail.com,2023-05-29,Canada,Calgary,paid_search
2724,Deborah,Nguyen,deborah.nguyen@hotmail.com,2023-06-08,United States,Denver,social_media
2725,Timothy,Johnson,timothy.johnson@icloud.com,2023-06-28,United States,New York,organic_search
2726,Carolyn,Carter,carolyn.carter@outlook.com,2025-12-05,United Kingdom,Bristol,social_media
2727,Lisa,Harris,lisa.harris@gmail.com,2023-01-12,United States,Los Angeles,referral
2728,Emma,White,emma.white@yahoo.com,2025-01-09,India,Hyderabad,paid_search
2729,Kenneth,Davis,kenneth.davis2@yahoo.com,2023-07-04,United Kingdom,Bristol,email
2730,Sarah,Young,sarah.young@outlook.com,2023-06-02,United States,Chicago,organic_search
2731,Gregory,Adams,gregory.adams@icloud.com,2025-04-04,United States,Los Angeles,direct
2732,Laura,Moore,laura.moore2@gmail.com,2024-11-15,United States,Denver,social_media
2733,Elizabeth,Lewis,elizabeth.lewis@gmail.com,2025-01-20,France,Marseille,paid_search
2734,Thomas,Miller,thomas.miller@icloud.com,2025-02-02,United States,Phoenix,social_media
2735,Jennifer,Lee,jennifer.lee2@outlook.com,2023-10-17,United States,Boston,organic_search
2736,George,Young,george.young@gmail.com,2023-04-12,Australia,Sydney,organic_search
2737,Rebecca,Anderson,rebecca.anderson@outlook.com,2025-07-29,United Kingdom,London,organic_search
2738,Sarah,Moore,sarah.moore@hotmail.com,2023-11-30,Mexico,Monterrey,direct
2739,Brandon,Lee,brandon.lee@outlook.com,2025-09-21,United States,Los Angeles,social_media
2740,Eric,Lopez,eric.lopez@yahoo.com,2024-05-07,Germany,Frankfurt,organic_search
2741,Sharon,Jones,sharon.jones@hotmail.com,2023-01-13,India,Bangalore,social_media
2742,Linda,Thompson,linda.thompson@icloud.com,2023-07-07,Germany,Berlin,organic_search
2743,Deborah,Smith,deborah.smith@icloud.com,2023-08-12,United States,Denver,affiliate
2744,Frank,Garcia,frank.garcia@outlook.com,2023-03-31,United States,Los Angeles,referral
2745,Sandra,Lewis,sandra.lewis@gmail.com,2024-02-13,France,Lyon,organic_search
2746,Kathleen,Jones,kathleen.jones@hotmail.com,2023-01-10,Canada,Toronto,affiliate
2747,Steven,Hall,steven.hall@gmail.com,2024-10-01,Brazil,Brasilia,social_media
2748,Carol,Hall,carol.hall@outlook.com,2025-12-04,United States,,social_media
2749,Nicole,Scott,nicole.scott@icloud.com,2024-12-06,United States,Seattle,organic_search
2750,Steven,Moore,steven.moore@hotmail.com,2023-06-30,Australia,Perth,affiliate
2751,Julie,Campbell,julie.campbell@icloud.com,2024-02-19,India,Hyderabad,referral
2752,Jonathan,Garcia,jonathan.garcia@yahoo.com,2023-05-25,Brazil,Brasilia,organic_search
2753,Kevin,Williams,kevin.williams@yahoo.com,2025-04-05,United States,Miami,paid_search
2754,Lisa,Jones,lisa.jones@hotmail.com,2025-01-07,Brazil,Sao Paulo,social_media
2755,Anna,Carter,anna.carter@yahoo.com,2025-05-11,United States,Chicago,social_media
2756,Rebecca,Moore,rebecca.moore@icloud.com,2025-05-29,United Kingdom,Bristol,social_media
2757,Nicole,Scott,nicole.scott2@outlook.com,2025-10-27,Mexico,Guadalajara,organic_search
2758,Joshua,Lopez,joshua.lopez@outlook.com,2024-09-02,France,Toulouse,social_media
2759,Sarah,Wright,sarah.wright@gmail.com,2025-07-01,United States,New York,referral
2760,Emily,Rivera,emily.rivera@gmail.com,2024-11-18,United States,Denver,paid_search
2761,George,Sanchez,george.sanchez@yahoo.com,2023-01-20,United States,Chicago,social_media
2762,Brenda,Perez,brenda.perez@outlook.com,2024-09-25,United States,Denver,referral
2763,Debra,Hill,debra.hill@gmail.com,2023-06-20,Brazil,Sao Paulo,affiliate
2764,Kathleen,Roberts,kathleen.roberts@icloud.com,2023-02-09,India,Mumbai,organic_search
2765,Donna,Rivera,donna.rivera@hotmail.com,2023-12-29,Germany,Berlin,organic_search
2766,Patricia,Sanchez,patricia.sanchez@icloud.com,2024-10-07,United States,Houston,referral
2767,Andrew,Hall,andrew.hall@gmail.com,2023-06-19,Germany,Berlin,email
2768,Lisa,Lewis,lisa.lewis@outlook.com,2023-05-02,France,Marseille,organic_search
2769,Sharon,Carter,sharon.carter@gmail.com,2024-11-21,United States,Los Angeles,organic_search
2770,Patrick,Lopez,patrick.lopez@outlook.com,2024-06-15,Mexico,Monterrey,social_media
2771,Samantha,Perez,samantha.perez@gmail.com,2025-10-05,United Kingdom,London,organic_search
2772,Jeffrey,Rivera,jeffrey.rivera@yahoo.com,2023-04-12,Netherlands,Rotterdam,direct
2773,Alexander,Mitchell,alexander.mitchell@icloud.com,2024-04-17,Germany,Berlin,email
2774,William,Brown,william.brown@gmail.com,2024-03-18,Mexico,Guadalajara,affiliate
2775,Jerry,Campbell,jerry.campbell@gmail.com,2023-08-31,United States,Boston,organic_search
2776,Brian,Rodriguez,brian.rodriguez2@gmail.com,2024-08-05,United Kingdom,Glasgow,organic_search
2777,Brenda,Martin,brenda.martin@icloud.com,2024-11-20,Brazil,Sao Paulo,direct
2778,Brandon,Lopez,brandon.lopez@icloud.com,2025-02-04,United States,Houston,email
2779,Amanda,Martinez,amanda.martinez@gmail.com,2023-03-10,United States,Los Angeles,organic_search
2780,Gary,Torres,gary.torres2@gmail.com,2025-05-27,Germany,Frankfurt,direct
2781,Stephen,Brown,stephen.brown@gmail.com,2025-09-04,Canada,Calgary,paid_search
2782,Diane,Hall,diane.hall@yahoo.com,2024-06-30,Mexico,Monterrey,email
2783,Thomas,Rivera,thomas.rivera@yahoo.com,2024-08-14,Germany,Cologne,paid_search
2784,Carolyn,White,carolyn.white@yahoo.com,2025-10-02,United States,Seattle,social_media
2785,Heather,Hernandez,heather.hernandez@outlook.com,2023-11-26,United States,Houston,email
2786,Mary,Jones,mary.jones2@gmail.com,2024-06-06,Mexico,Guadalajara,organic_search
2787,Ronald,Lopez,ronald.lopez@outlook.com,2024-06-05,United States,Miami,organic_search
2788,Linda,Green,linda.green@yahoo.com,2023-11-03,Germany,Cologne,organic_search
2789,Mark,Martin,mark.martin@outlook.com,2023-02-01,Netherlands,Amsterdam,referral
2790,Robert,Torres,robert.torres@gmail.com,2023-04-06,Germany,Frankfurt,paid_search
2791,James,Green,james.green@icloud.com,2025-11-11,Canada,Calgary,paid_search
2792,Mary,Martinez,mary.martinez@gmail.com,2025-06-28,United States,Seattle,organic_search
2793,Sarah,Flores,sarah.flores@gmail.com,2025-07-23,United States,Austin,paid_search
2794,Larry,Scott,larry.scott@icloud.com,2024-01-17,United Kingdom,Glasgow,organic_search
2795,Nicole,Mitchell,nicole.mitchell@icloud.com,2023-12-10,France,Marseille,paid_search
2796,Sandra,Thomas,sandra.thomas2@outlook.com,2023-01-18,France,Lyon,direct
2797,Charles,Robinson,charles.robinson@outlook.com,2023-06-09,United States,Chicago,paid_search
2798,Kathleen,Johnson,kathleen.johnson@icloud.com,2023-08-23,United States,Denver,organic_search
2799,Brian,Hernandez,brian.hernandez@yahoo.com,2024-01-06,Australia,Sydney,organic_search
2800,Carolyn,Hernandez,carolyn.hernandez@gmail.com,2023-12-17,Germany,Cologne,organic_search
2801,Anna,Davis,anna.davis2@outlook.com,2023-01-09,Brazil,Brasilia,email
2802,Larry,Miller,larry.miller@hotmail.com,2025-10-27,United States,Los Angeles,social_media
2803,Jonathan,White,jonathan.white@outlook.com,2024-10-02,Canada,Toronto,social_media
2804,Kathleen,Hall,kathleen.hall@hotmail.com,2025-02-20,United States,Los Angeles,social_media
2805,Jennifer,Rivera,jennifer.rivera@gmail.com,2024-04-29,Australia,Brisbane,social_media
2806,Heather,Hall,heather.hall2@gmail.com,2023-11-13,United States,Seattle,social_media
2807,Justin,Walker,justin.walker2@outlook.com,2023-04-20,United States,Phoenix,email
2808,Shirley,Rodriguez,shirley.rodriguez2@outlook.com,2023-01-03,Australia,Melbourne,organic_search
2809,Stephen,Wilson,stephen.wilson2@yahoo.com,2023-10-05,Canada,Vancouver,email
2810,Karen,Brown,karen.brown@outlook.com,2025-09-24,United States,Phoenix,affiliate
2811,Christine,Wilson,christine.wilson@yahoo.com,2023-05-16,India,Mumbai,social_media
2812,George,Torres,george.torres@icloud.com,2023-09-17,Australia,Sydney,referral
2813,Jack,Smith,jack.smith@yahoo.com,2023-04-14,United States,,paid_search
2814,Janet,Hall,janet.hall@yahoo.com,2023-09-25,United States,Chicago,email
2815,Angela,Thompson,angela.thompson@yahoo.com,2024-05-14,Germany,Berlin,paid_search
2816,Matthew,Williams,matthew.williams@yahoo.com,2024-11-18,United Kingdom,Leeds,direct
2817,Edward,Taylor,edward.taylor@hotmail.com,2024-12-06,United States,New York,email
2818,Scott,Anderson,scott.anderson@hotmail.com,2025-03-25,United Kingdom,Birmingham,direct
2819,Richard,Flores,richard.flores@icloud.com,2023-02-16,United States,Los Angeles,email
2820,Scott,Garcia,scott.garcia@hotmail.com,2025-08-19,Germany,Berlin,paid_search
2821,Helen,Williams,helen.williams@yahoo.com,2024-03-22,Canada,Ottawa,organic_search
2822,Tyler,Johnson,tyler.johnson@outlook.com,2024-07-19,United States,Miami,organic_search
2823,Stephanie,Sanchez,stephanie.sanchez@yahoo.com,2024-02-20,United States,Los Angeles,direct
2824,Sharon,Young,sharon.young@gmail.com,2025-04-11,United Kingdom,Birmingham,social_media
2825,Deborah,Clark,deborah.clark@hotmail.com,2025-02-23,United Kingdom,London,paid_search
2826,Ronald,Martinez,ronald.martinez@gmail.com,2025-01-11,Canada,Calgary,paid_search
2827,Joshua,Nguyen,joshua.nguyen@outlook.com,2024-09-07,France,Marseille,email
2828,Jeffrey,Ramirez,jeffrey.ramirez@hotmail.com,2024-09-19,Mexico,Monterrey,email
2829,Matthew,Rivera,matthew.rivera@yahoo.com,2023-01-18,Canada,Montreal,paid_search
2830,Helen,Harris,helen.harris@yahoo.com,2023-12-12,United Kingdom,Manchester,paid_search
2831,Laura,Davis,laura.davis@gmail.com,2024-06-07,United States,Chicago,organic_search
2832,Edward,Nelson,edward.nelson@yahoo.com,2024-10-18,India,Bangalore,paid_search
2833,Karen,Miller,karen.miller@icloud.com,2023-03-22,Netherlands,Utrecht,social_media
2834,Angela,Hill,angela.hill@icloud.com,2025-04-14,United States,Boston,organic_search
2835,Donald,Campbell,donald.campbell@outlook.com,2023-06-23,Brazil,Brasilia,email
2836,Emma,Baker,emma.baker@hotmail.com,2024-11-24,United States,Houston,referral
2837,Sarah,Campbell,sarah.campbell@outlook.com,2025-01-18,India,Delhi,email
2838,George,Wright,george.wright@yahoo.com,2024-02-19,United States,Phoenix,direct
2839,Robert,Hall,robert.hall@yahoo.com,2025-12-19,United States,Austin,social_media
2840,Patricia,White,patricia.white@outlook.com,2025-03-10,United States,Denver,direct
2841,Larry,Baker,larry.baker@outlook.com,2025-04-02,United Kingdom,Leeds,social_media
2842,Patrick,Moore,patrick.moore@outlook.com,2024-05-06,India,Bangalore,social_media
2843,Larry,Walker,larry.walker@outlook.com,2025-10-26,United States,Boston,paid_search
2844,William,Ramirez,william.ramirez@yahoo.com,2023-06-11,Brazil,Sao Paulo,organic_search
2845,Paul,White,paul.white2@outlook.com,2024-11-11,Germany,Berlin,direct
2846,Samantha,Martin,samantha.martin@icloud.com,2024-01-15,United States,Austin,referral
2847,Scott,Martinez,scott.martinez@outlook.com,2025-02-19,France,Marseille,paid_search
2848,Cynthia,Lopez,cynthia.lopez@gmail.com,2023-01-28,Netherlands,Amsterdam,social_media
2849,Emily,Rodriguez,emily.rodriguez@yahoo.com,2023-09-01,United States,Boston,paid_search
2850,Stephanie,Davis,stephanie.davis@outlook.com,2024-02-05,United States,Phoenix,paid_search
2851,Christopher,Clark,christopher.clark@gmail.com,2024-09-24,United States,Austin,organic_search
2852,Linda,Lewis,linda.lewis@icloud.com,2025-07-26,United Kingdom,Bristol,paid_search
2853,Rachel,Johnson,rachel.johnson@gmail.com,2025-10-12,Canada,Toronto,direct
2854,Melissa,Hernandez,melissa.hernandez@yahoo.com,2025-01-24,India,Mumbai,referral
2855,Cynthia,Garcia,cynthia.garcia@icloud.com,2024-03-04,United States,Chicago,paid_search
2856,Frank,Moore,frank.moore@yahoo.com,2025-08-01,United Kingdom,Glasgow,paid_search
2857,Rachel,Adams,rachel.adams@hotmail.com,2024-02-02,United States,Denver,email
2858,Christopher,Adams,christopher.adams@gmail.com,2024-11-30,Germany,Frankfurt,direct
2859,Charles,Anderson,charles.anderson@hotmail.com,2025-05-30,United Kingdom,Manchester,social_media
2860,Carol,Clark,carol.clark@yahoo.com,2023-08-17,United States,New York,paid_search
2861,Linda,Adams,linda.adams@gmail.com,2023-11-09,India,Bangalore,referral
2862,Jonathan,Jones,jonathan.jones@gmail.com,2024-10-28,India,Bangalore,email
2863,Frank,Williams,frank.williams@gmail.com,2025-09-17,United States,Chicago,direct
2864,Daniel,Campbell,daniel.campbell@yahoo.com,2024-10-16,United States,Chicago,social_media
2865,Matthew,Davis,matthew.davis2@gmail.com,2023-09-10,Canada,Vancouver,referral
2866,Margaret,Carter,margaret.carter@hotmail.com,2025-10-09,Canada,Toronto,affiliate
2867,Robert,Gonzalez,robert.gonzalez@gmail.com,2024-12-09,United States,Boston,paid_search
2868,Karen,King,karen.king@hotmail.com,2024-01-17,United States,New York,social_media
2869,Benjamin,Young,benjamin.young@yahoo.com,2024-12-22,United States,Austin,direct
